Alpha,Theta,Device,Sensor0,Visible0,IR0,Sensor1,Visible1,IR1,Sensor2,Visible2,IR2,Sensor3,Visible3,IR3,Sensor4,Visible4,IR4,Sensor5,Visible5,IR5,Sensor6,Visible6,IR6,Sensor7,Visible7,IR7,Sensor8,Visible8,IR8,Sensor9,Visible9,IR9,Sensor10,Visible10,IR10,Sensor11,Visible11,IR11,TempSensor0,Temp0,TempSensor1,Temp1,TempSensor2,Temp2,TempSensor3,Temp3
50,-60,BH1730,ch0,13789,9901,ch1,12991,9690,ch2,13189,9382,ch3,33329,22467,ch4,34342,21984,ch5,32928,21447,ch6,28638,18555,ch7,28686,17990,ch8,29607,19570,ch9,6131,6134,ch10,6705,5915,ch11,6694,6243,t0, 0, t1, 0, t2, 0, t3, 0
50,-55,BH1730,ch0,12443,9246,ch1,11620,9081,ch2,12070,8684,ch3,32719,22525,ch4,33484,21737,ch5,32533,21046,ch6,29925,19216,ch7,29705,18756,ch8,30580,19960,ch9,7054,6719,ch10,7631,6511,ch11,7543,6848,t0, 0, t1, 0, t2, 0, t3, 0
50,-50,BH1730,ch0,11163,8659,ch1,10425,8487,ch2,10940,8039,ch3,32005,22156,ch4,32668,21486,ch5,31796,20194,ch6,30676,19920,ch7,30545,19425,ch8,31484,20063,ch9,8107,7326,ch10,8698,7149,ch11,8554,7494,t0, 0, t1, 0, t2, 0, t3, 0
50,-45,BH1730,ch0,10070,8094,ch1,9372,7876,ch2,9910,7435,ch3,30896,21121,ch4,31962,21117,ch5,31163,19299,ch6,31439,20627,ch7,31409,20247,ch8,32466,20551,ch9,9368,7929,ch10,9918,7710,ch11,9660,8211,t0, 0, t1, 0, t2, 0, t3, 0
50,-40,BH1730,ch0,9164,7504,ch1,8433,7339,ch2,8971,6860,ch3,29844,20220,ch4,31103,20218,ch5,30264,18702,ch6,32281,20842,ch7,32059,20811,ch8,33279,21076,ch9,10777,8582,ch10,11290,8298,ch11,10946,8980,t0, 0, t1, 0, t2, 0, t3, 0
50,-35,BH1730,ch0,8359,7007,ch1,7681,6802,ch2,8153,6390,ch3,28736,18794,ch4,29990,19115,ch5,29032,18072,ch6,33047,21122,ch7,32865,21239,ch8,33782,21619,ch9,12147,9260,ch10,12682,8880,ch11,12306,9802,t0, 0, t1, 0, t2, 0, t3, 0
50,-30,BH1730,ch0,7605,6500,ch1,7044,6254,ch2,7372,5967,ch3,27511,17810,ch4,28792,18015,ch5,27732,17136,ch6,33621,21883,ch7,33569,21533,ch8,34389,21922,ch9,13651,9974,ch10,14223,9605,ch11,13760,10613,t0, 0, t1, 0, t2, 0, t3, 0
50,-25,BH1730,ch0,6850,5971,ch1,6473,5751,ch2,6709,5562,ch3,26230,17043,ch4,27518,16822,ch5,26550,16531,ch6,33975,22447,ch7,33933,22148,ch8,34544,22065,ch9,15180,10662,ch10,15701,10333,ch11,15188,11292,t0, 0, t1, 0, t2, 0, t3, 0
50,-20,BH1730,ch0,6324,5603,ch1,6065,5376,ch2,6215,5216,ch3,24895,16365,ch4,26463,15897,ch5,25453,16145,ch6,34475,22862,ch7,34450,22711,ch8,34994,22715,ch9,16907,11469,ch10,17195,11117,ch11,16618,11952,t0, 0, t1, 0, t2, 0, t3, 0
50,-15,BH1730,ch0,5812,5175,ch1,5645,4946,ch2,5779,4852,ch3,23643,15548,ch4,25125,14931,ch5,24123,15568,ch6,34866,22904,ch7,34806,22507,ch8,35388,22993,ch9,18365,12222,ch10,18780,11824,ch11,17962,12613,t0, 0, t1, 0, t2, 0, t3, 0
50,-10,BH1730,ch0,5473,4882,ch1,5347,4608,ch2,5480,4573,ch3,22358,14836,ch4,23697,14052,ch5,22693,14852,ch6,35321,23031,ch7,35065,22994,ch8,35636,23389,ch9,19828,12892,ch10,20239,12506,ch11,19380,13399,t0, 0, t1, 0, t2, 0, t3, 0
50,-5,BH1730,ch0,5123,4608,ch1,4960,4257,ch2,5150,4303,ch3,20956,14140,ch4,22342,13432,ch5,21211,14075,ch6,35608,23294,ch7,35373,23291,ch8,35685,24064,ch9,21234,13497,ch10,21604,13073,ch11,20644,14245,t0, 0, t1, 0, t2, 0, t3, 0
50,0,BH1730,ch0,5015,4527,ch1,4871,4176,ch2,5088,4281,ch3,19464,13461,ch4,20867,12661,ch5,19725,13210,ch6,35686,23109,ch7,35668,23253,ch8,35881,23697,ch9,22471,14231,ch10,22901,13736,ch11,21980,15024,t0, 0, t1, 0, t2, 0, t3, 0
50,5,BH1730,ch0,5101,4657,ch1,5008,4325,ch2,5241,4460,ch3,17951,12672,ch4,19427,12117,ch5,18303,12346,ch6,35818,22840,ch7,35734,23237,ch8,35676,23252,ch9,23643,15011,ch10,24078,14404,ch11,23332,15816,t0, 0, t1, 0, t2, 0, t3, 0
50,10,BH1730,ch0,5359,4964,ch1,5268,4641,ch2,5574,4778,ch3,16489,11963,ch4,17935,11633,ch5,16715,11475,ch6,35747,22976,ch7,35685,23384,ch8,35641,23558,ch9,24727,15786,ch10,25277,15370,ch11,24653,16573,t0, 0, t1, 0, t2, 0, t3, 0
50,15,BH1730,ch0,5733,5349,ch1,5658,5057,ch2,6044,5196,ch3,15111,11266,ch4,16453,11155,ch5,15174,10774,ch6,35748,23013,ch7,35639,23358,ch8,35601,23248,ch9,25886,16501,ch10,26457,16408,ch11,25884,17251,t0, 0, t1, 0, t2, 0, t3, 0
50,20,BH1730,ch0,6267,5771,ch1,6184,5499,ch2,6623,5652,ch3,13744,10562,ch4,14855,10649,ch5,13780,10127,ch6,35230,22928,ch7,35406,23364,ch8,35532,22848,ch9,27014,17016,ch10,27689,17133,ch11,27025,17883,t0, 0, t1, 0, t2, 0, t3, 0
50,25,BH1730,ch0,6895,6205,ch1,6807,5946,ch2,7300,6071,ch3,12199,9792,ch4,13237,10073,ch5,12370,9479,ch6,34595,22691,ch7,34937,23272,ch8,35066,23124,ch9,28104,17462,ch10,28829,17676,ch11,28015,18430,t0, 0, t1, 0, t2, 0, t3, 0
50,30,BH1730,ch0,7644,6626,ch1,7617,6399,ch2,8153,6590,ch3,10859,9141,ch4,11763,9489,ch5,11092,8825,ch6,34233,22362,ch7,34473,23002,ch8,34857,22801,ch9,29304,18522,ch10,29824,18354,ch11,29137,18813,t0, 0, t1, 0, t2, 0, t3, 0
50,35,BH1730,ch0,8490,7134,ch1,8603,6907,ch2,9081,7165,ch3,9650,8461,ch4,10387,8772,ch5,9775,8084,ch6,33530,22223,ch7,33678,22620,ch8,34369,21963,ch9,30223,19330,ch10,30337,18834,ch11,30021,19040,t0, 0, t1, 0, t2, 0, t3, 0
50,40,BH1730,ch0,9497,7755,ch1,9793,7496,ch2,10195,7864,ch3,8642,7725,ch4,9185,7910,ch5,8577,7442,ch6,32868,21529,ch7,33221,22160,ch8,33615,21837,ch9,31356,20013,ch10,31079,19424,ch11,30830,19484,t0, 0, t1, 0, t2, 0, t3, 0
50,45,BH1730,ch0,10666,8342,ch1,11130,8238,ch2,11438,8589,ch3,7621,7048,ch4,7967,7071,ch5,7498,6735,ch6,31998,20904,ch7,32191,21616,ch8,32700,21146,ch9,32281,20771,ch10,32079,19775,ch11,31622,19807,t0, 0, t1, 0, t2, 0, t3, 0
50,50,BH1730,ch0,11973,8938,ch1,12633,9064,ch2,12744,9244,ch3,6718,6404,ch4,6951,6531,ch5,6599,6092,ch6,31104,20811,ch7,31230,21030,ch8,31872,20668,ch9,33261,20412,ch10,32995,19713,ch11,32311,20327,t0, 0, t1, 0, t2, 0, t3, 0
50,55,BH1730,ch0,13226,9609,ch1,14067,9903,ch2,14120,9954,ch3,5915,5835,ch4,6197,6033,ch5,5813,5531,ch6,30147,20034,ch7,30268,20433,ch8,30848,20202,ch9,33784,20242,ch10,33430,20294,ch11,32981,20920,t0, 0, t1, 0, t2, 0, t3, 0
50,60,BH1730,ch0,14559,10326,ch1,15494,10677,ch2,15463,10654,ch3,5223,5264,ch4,5538,5530,ch5,5157,5056,ch6,28853,19783,ch7,29047,19970,ch8,29512,19537,ch9,34205,20793,ch10,34065,20664,ch11,33610,21122,t0, 0, t1, 0, t2, 0, t3, 0
50,65,BH1730,ch0,16102,11140,ch1,16968,11365,ch2,16798,11293,ch3,4637,4763,ch4,4899,5023,ch5,4593,4656,ch6,27660,18681,ch7,27821,19353,ch8,28107,18945,ch9,34523,21479,ch10,34550,20663,ch11,34383,21568,t0, 0, t1, 0, t2, 0, t3, 0
50,70,BH1730,ch0,17386,11769,ch1,18374,12245,ch2,18139,11917,ch3,4197,4392,ch4,4407,4650,ch5,4170,4302,ch6,26456,17504,ch7,26513,18349,ch8,26654,18172,ch9,34979,22198,ch10,35084,21242,ch11,34926,21812,t0, 0, t1, 0, t2, 0, t3, 0
50,75,BH1730,ch0,18656,12356,ch1,19776,13011,ch2,19570,12562,ch3,3907,4121,ch4,4107,4353,ch5,3877,4023,ch6,25283,16463,ch7,25250,17522,ch8,25284,17063,ch9,35258,22588,ch10,35396,21455,ch11,35512,21988,t0, 0, t1, 0, t2, 0, t3, 0
50,80,BH1730,ch0,20019,12980,ch1,21045,13779,ch2,20835,13182,ch3,3713,3878,ch4,3886,4061,ch5,3674,3794,ch6,23978,15515,ch7,23999,16672,ch8,23705,16071,ch9,35511,23062,ch10,35458,21693,ch11,35850,21835,t0, 0, t1, 0, t2, 0, t3, 0
50,85,BH1730,ch0,21370,13570,ch1,22317,14629,ch2,22037,13869,ch3,3577,3718,ch4,3714,3838,ch5,3561,3658,ch6,22462,14652,ch7,22502,15707,ch8,22159,15161,ch9,35852,22849,ch10,35407,22293,ch11,35841,22139,t0, 0, t1, 0, t2, 0, t3, 0
50,90,BH1730,ch0,22747,14153,ch1,23454,15175,ch2,23303,14662,ch3,3558,3718,ch4,3661,3784,ch5,3554,3645,ch6,21110,13945,ch7,21263,14935,ch8,20763,14430,ch9,36067,22597,ch10,35693,22597,ch11,35725,22689,t0, 0, t1, 0, t2, 0, t3, 0
50,95,BH1730,ch0,23854,14813,ch1,24585,15944,ch2,24437,15380,ch3,3650,3885,ch4,3746,3913,ch5,3653,3773,ch6,19664,13267,ch7,19922,14226,ch8,19232,13637,ch9,35987,22327,ch10,35912,22477,ch11,35750,22741,t0, 0, t1, 0, t2, 0, t3, 0
50,100,BH1730,ch0,24843,15743,ch1,25703,16535,ch2,25560,15931,ch3,3855,4178,ch4,3947,4167,ch5,3895,4055,ch6,18165,12538,ch7,18450,13330,ch8,17740,12711,ch9,36177,22204,ch10,35815,22693,ch11,35586,22481,t0, 0, t1, 0, t2, 0, t3, 0
50,105,BH1730,ch0,25880,17139,ch1,26704,17027,ch2,26678,16592,ch3,4193,4586,ch4,4251,4556,ch5,4258,4422,ch6,16675,11778,ch7,16994,12428,ch8,16373,11813,ch9,36057,22484,ch10,35468,22082,ch11,35297,22393,t0, 0, t1, 0, t2, 0, t3, 0
50,110,BH1730,ch0,27035,18113,ch1,27671,17464,ch2,27623,17030,ch3,4665,5053,ch4,4679,4986,ch5,4729,4841,ch6,15261,11113,ch7,15594,11513,ch8,15002,10971,ch9,35589,22342,ch10,35062,21664,ch11,35246,22077,t0, 0, t1, 0, t2, 0, t3, 0
50,115,BH1730,ch0,28232,18581,ch1,28756,17615,ch2,28366,17392,ch3,5281,5571,ch4,5237,5425,ch5,5340,5312,ch6,13819,10449,ch7,14193,10683,ch8,13577,10257,ch9,35095,22560,ch10,34584,21683,ch11,35055,21966,t0, 0, t1, 0, t2, 0, t3, 0
50,120,BH1730,ch0,29317,19384,ch1,29608,17729,ch2,29231,18030,ch3,6038,6063,ch4,5930,5905,ch5,6049,5790,ch6,12452,9819,ch7,12794,9835,ch8,12174,9492,ch9,34199,22591,ch10,34122,21602,ch11,34526,21760,t0, 0, t1, 0, t2, 0, t3, 0
50,125,BH1730,ch0,30500,19797,ch1,30606,18290,ch2,30069,18521,ch3,6886,6557,ch4,6786,6497,ch5,6940,6359,ch6,11229,9197,ch7,11490,9058,ch8,10829,8727,ch9,33698,22106,ch10,33834,21084,ch11,34109,21388,t0, 0, t1, 0, t2, 0, t3, 0
50,130,BH1730,ch0,31412,19907,ch1,31606,19030,ch2,30723,18977,ch3,7887,7148,ch4,7703,7131,ch5,7849,6980,ch6,10055,8555,ch7,10257,8288,ch8,9550,7956,ch9,32991,21488,ch10,33184,21031,ch11,33415,21288,t0, 0, t1, 0, t2, 0, t3, 0
50,135,BH1730,ch0,32123,20266,ch1,32253,19719,ch2,31549,19533,ch3,8989,7731,ch4,8777,7899,ch5,8939,7635,ch6,8917,7830,ch7,9067,7529,ch8,8392,7185,ch9,31849,20846,ch10,32366,20544,ch11,32587,21117,t0, 0, t1, 0, t2, 0, t3, 0
50,140,BH1730,ch0,32995,21122,ch1,32945,20271,ch2,32188,19916,ch3,10284,8407,ch4,10015,8723,ch5,10219,8389,ch6,7876,7112,ch7,8037,6895,ch8,7382,6501,ch9,30776,19811,ch10,31565,19543,ch11,31596,20784,t0, 0, t1, 0, t2, 0, t3, 0
50,145,BH1730,ch0,33651,20900,ch1,33475,20906,ch2,32372,19888,ch3,11726,9133,ch4,11278,9333,ch5,11555,9006,ch6,6953,6492,ch7,7092,6300,ch8,6449,5932,ch9,29481,19156,ch10,30478,19335,ch11,30414,20136,t0, 0, t1, 0, t2, 0, t3, 0
50,150,BH1730,ch0,34209,21247,ch1,33841,21723,ch2,32772,20532,ch3,13285,9915,ch4,12649,9943,ch5,13024,9586,ch6,6171,5952,ch7,6259,5820,ch8,5675,5488,ch9,28304,18864,ch10,29397,19031,ch11,29068,18895,t0, 0, t1, 0, t2, 0, t3, 0
50,155,BH1730,ch0,34473,22084,ch1,34292,22052,ch2,33337,21006,ch3,14775,10638,ch4,14072,10490,ch5,14530,10153,ch6,5554,5525,ch7,5518,5373,ch8,5061,5087,ch9,26934,18386,ch10,28228,18117,ch11,27771,17989,t0, 0, t1, 0, t2, 0, t3, 0
50,160,BH1730,ch0,34951,21912,ch1,34847,22165,ch2,33730,21037,ch3,16316,11416,ch4,15541,10986,ch5,16030,10885,ch6,4970,5084,ch7,4923,4934,ch8,4610,4677,ch9,25727,17869,ch10,26983,17146,ch11,26525,17474,t0, 0, t1, 0, t2, 0, t3, 0
50,165,BH1730,ch0,35498,22168,ch1,35024,22224,ch2,34075,21446,ch3,17935,12172,ch4,17031,11561,ch5,17485,11642,ch6,4507,4703,ch7,4470,4528,ch8,4259,4335,ch9,24535,17308,ch10,25609,16068,ch11,25204,17007,t0, 0, t1, 0, t2, 0, t3, 0
50,170,BH1730,ch0,35738,22499,ch1,35214,22443,ch2,34458,21798,ch3,19404,12828,ch4,18508,12215,ch5,18973,12599,ch6,4164,4386,ch7,4145,4232,ch8,3969,4062,ch9,23211,16560,ch10,24073,15168,ch11,23685,16248,t0, 0, t1, 0, t2, 0, t3, 0
50,175,BH1730,ch0,35861,22477,ch1,35468,22403,ch2,34639,21803,ch3,20787,13441,ch4,19885,12879,ch5,20421,13494,ch6,3940,4175,ch7,3946,4034,ch8,3802,3901,ch9,21890,15530,ch10,22637,14468,ch11,22265,15172,t0, 0, t1, 0, t2, 0, t3, 0
50,180,BH1730,ch0,35983,22472,ch1,35650,22422,ch2,34783,21772,ch3,22266,14052,ch4,21318,13637,ch5,21766,14173,ch6,3862,4105,ch7,3893,4000,ch8,3813,3883,ch9,20409,14534,ch10,21160,13660,ch11,20844,14095,t0, 0, t1, 0, t2, 0, t3, 0
55,-180,BH1730,ch0,36100,22557,ch1,35086,22476,ch2,34428,21699,ch3,23983,15158,ch4,23273,14877,ch5,23620,15066,ch6,6732,5830,ch7,6653,5578,ch8,6620,5498,ch9,21884,15716,ch10,22918,14445,ch11,22717,15449,t0, 0, t1, 0, t2, 0, t3, 0
55,-175,BH1730,ch0,35915,23009,ch1,35049,22246,ch2,34323,21603,ch3,25168,15627,ch4,24370,15445,ch5,24613,15584,ch6,6855,5906,ch7,6763,5799,ch8,6739,5645,ch9,20647,14970,ch10,21740,13714,ch11,21452,14465,t0, 0, t1, 0, t2, 0, t3, 0
55,-170,BH1730,ch0,35719,23130,ch1,34729,22139,ch2,34360,21486,ch3,26287,16217,ch4,25394,16004,ch5,25631,16128,ch6,7079,6073,ch7,7013,6164,ch8,7019,5952,ch9,19382,14322,ch10,20462,12998,ch11,20138,13464,t0, 0, t1, 0, t2, 0, t3, 0
55,-165,BH1730,ch0,35504,22961,ch1,34532,22134,ch2,33948,21629,ch3,27277,16902,ch4,26470,16595,ch5,26598,16517,ch6,7415,6418,ch7,7382,6563,ch8,7427,6307,ch9,18055,13609,ch10,19117,12338,ch11,18851,12602,t0, 0, t1, 0, t2, 0, t3, 0
55,-160,BH1730,ch0,35467,23479,ch1,34472,22008,ch2,33453,21686,ch3,28088,17454,ch4,27545,17056,ch5,27591,16734,ch6,7848,6785,ch7,7873,6992,ch8,7967,6726,ch9,16783,12876,ch10,17788,11699,ch11,17517,11839,t0, 0, t1, 0, t2, 0, t3, 0
55,-155,BH1730,ch0,35180,23762,ch1,34297,21661,ch2,33036,21166,ch3,28929,18122,ch4,28576,17602,ch5,28436,17039,ch6,8446,7219,ch7,8506,7493,ch8,8606,7213,ch9,15665,12142,ch10,16520,11154,ch11,16213,11175,t0, 0, t1, 0, t2, 0, t3, 0
55,-150,BH1730,ch0,34670,23617,ch1,33810,21289,ch2,32620,20690,ch3,29579,18711,ch4,29397,17990,ch5,29188,17601,ch6,9149,7663,ch7,9235,7929,ch8,9298,7661,ch9,14501,11372,ch10,15189,10410,ch11,14904,10562,t0, 0, t1, 0, t2, 0, t3, 0
55,-145,BH1730,ch0,34116,23316,ch1,33584,21032,ch2,32230,20328,ch3,30414,18981,ch4,30457,18490,ch5,30040,18205,ch6,10012,8156,ch7,10122,8394,ch8,10167,8236,ch9,13322,10495,ch10,13940,9714,ch11,13597,9973,t0, 0, t1, 0, t2, 0, t3, 0
55,-140,BH1730,ch0,33285,22869,ch1,33187,20587,ch2,31945,20238,ch3,31061,19689,ch4,31535,18939,ch5,30832,18627,ch6,10972,8646,ch7,11135,8946,ch8,11206,8900,ch9,12310,9826,ch10,12772,9105,ch11,12415,9415,t0, 0, t1, 0, t2, 0, t3, 0
55,-135,BH1730,ch0,32264,22552,ch1,32815,20028,ch2,31557,19722,ch3,31829,20683,ch4,32363,19655,ch5,31631,18876,ch6,12026,9124,ch7,12219,9582,ch8,12260,9525,ch9,11425,9189,ch10,11672,8568,ch11,11340,8900,t0, 0, t1, 0, t2, 0, t3, 0
55,-130,BH1730,ch0,31555,22026,ch1,32449,19834,ch2,31231,19356,ch3,32652,21142,ch4,33201,20578,ch5,32639,19616,ch6,13289,9736,ch7,13475,10293,ch8,13497,10279,ch9,10651,8626,ch10,10776,8121,ch11,10409,8394,t0, 0, t1, 0, t2, 0, t3, 0
55,-125,BH1730,ch0,30608,21013,ch1,31708,20030,ch2,30423,18778,ch3,33124,21349,ch4,33720,20979,ch5,33224,20035,ch6,14590,10419,ch7,14765,10958,ch8,14885,11125,ch9,9825,8070,ch10,9872,7592,ch11,9492,7763,t0, 0, t1, 0, t2, 0, t3, 0
55,-120,BH1730,ch0,29617,19851,ch1,30644,20212,ch2,29513,18108,ch3,33632,21329,ch4,34018,21591,ch5,33347,20723,ch6,15818,11090,ch7,15999,11515,ch8,16161,11742,ch9,9049,7489,ch10,9056,7080,ch11,8702,7206,t0, 0, t1, 0, t2, 0, t3, 0
55,-115,BH1730,ch0,29092,18820,ch1,29180,19657,ch2,28503,17462,ch3,34357,21767,ch4,34436,22271,ch5,33676,20861,ch6,17163,11860,ch7,17316,12119,ch8,17527,12479,ch9,8393,7033,ch10,8435,6667,ch11,8060,6713,t0, 0, t1, 0, t2, 0, t3, 0
55,-110,BH1730,ch0,28444,17973,ch1,27837,18891,ch2,27331,17118,ch3,34817,21747,ch4,34805,21895,ch5,33902,20845,ch6,18490,12703,ch7,18589,12730,ch8,18922,13244,ch9,7798,6652,ch10,7887,6210,ch11,7582,6287,t0, 0, t1, 0, t2, 0, t3, 0
55,-105,BH1730,ch0,27739,16894,ch1,26847,17965,ch2,26064,16890,ch3,35129,22046,ch4,35310,21879,ch5,34145,21137,ch6,19837,13650,ch7,19890,13485,ch8,20368,13911,ch9,7351,6319,ch10,7358,5642,ch11,7207,5968,t0, 0, t1, 0, t2, 0, t3, 0
55,-100,BH1730,ch0,26749,16165,ch1,25713,17074,ch2,24703,16417,ch3,35283,22335,ch4,35701,21784,ch5,34217,21230,ch6,21040,14132,ch7,21159,14287,ch8,21702,14564,ch9,7034,6025,ch10,6758,5253,ch11,6903,5690,t0, 0, t1, 0, t2, 0, t3, 0
55,-95,BH1730,ch0,25590,15682,ch1,24579,16326,ch2,23587,15839,ch3,35300,22271,ch4,36013,21778,ch5,34444,21318,ch6,22108,14630,ch7,22376,15013,ch8,22992,15336,ch9,6830,5790,ch10,6401,5113,ch11,6689,5469,t0, 0, t1, 0, t2, 0, t3, 0
55,-90,BH1730,ch0,24366,15154,ch1,23372,14962,ch2,22511,15257,ch3,35169,22573,ch4,35821,21914,ch5,34706,21017,ch6,23163,15076,ch7,23544,15574,ch8,24075,15962,ch9,6727,5647,ch10,6407,5162,ch11,6577,5330,t0, 0, t1, 0, t2, 0, t3, 0
55,-85,BH1730,ch0,23107,14559,ch1,22218,13831,ch2,21415,14489,ch3,34993,22686,ch4,35729,22170,ch5,34936,21015,ch6,24276,15652,ch7,24763,16064,ch8,25301,16574,ch9,6806,5734,ch10,6722,5332,ch11,6701,5423,t0, 0, t1, 0, t2, 0, t3, 0
55,-80,BH1730,ch0,21739,13876,ch1,21112,12988,ch2,20223,13734,ch3,34909,22584,ch4,35762,22255,ch5,35005,21123,ch6,25400,16275,ch7,25748,16563,ch8,26516,17152,ch9,6997,5981,ch10,7238,5606,ch11,7010,5695,t0, 0, t1, 0, t2, 0, t3, 0
55,-75,BH1730,ch0,20294,13146,ch1,19681,12351,ch2,19008,12920,ch3,34561,22333,ch4,35622,22161,ch5,34615,21380,ch6,26444,16947,ch7,26799,17022,ch8,27603,17655,ch9,7329,6359,ch10,7826,5974,ch11,7499,6104,t0, 0, t1, 0, t2, 0, t3, 0
55,-70,BH1730,ch0,18874,12432,ch1,18152,11873,ch2,17806,12119,ch3,34270,22000,ch4,35170,21865,ch5,34334,21307,ch6,27404,17420,ch7,27727,17651,ch8,28741,18525,ch9,7843,6764,ch10,8420,6410,ch11,8107,6628,t0, 0, t1, 0, t2, 0, t3, 0
55,-65,BH1730,ch0,17552,11762,ch1,16708,11497,ch2,16674,11218,ch3,33706,22136,ch4,34692,21638,ch5,33638,20969,ch6,28191,17820,ch7,28572,18143,ch8,29606,19410,ch9,8484,7232,ch10,9061,6878,ch11,8813,7146,t0, 0, t1, 0, t2, 0, t3, 0
55,-60,BH1730,ch0,16247,11174,ch1,15413,11070,ch2,15589,10542,ch3,33349,22473,ch4,34370,21578,ch5,33074,20951,ch6,29198,18758,ch7,29447,18619,ch8,30291,19944,ch9,9287,7670,ch10,9854,7405,ch11,9549,7725,t0, 0, t1, 0, t2, 0, t3, 0
55,-55,BH1730,ch0,15035,10620,ch1,14214,10539,ch2,14574,9933,ch3,32865,22256,ch4,33775,21191,ch5,32593,20992,ch6,30016,19472,ch7,30305,19239,ch8,31204,20083,ch9,10191,8111,ch10,10816,8070,ch11,10388,8275,t0, 0, t1, 0, t2, 0, t3, 0
55,-50,BH1730,ch0,13935,10105,ch1,13089,10074,ch2,13502,9228,ch3,32163,21935,ch4,33054,21100,ch5,32072,20361,ch6,30827,20060,ch7,31116,19740,ch8,32155,20203,ch9,11270,8687,ch10,11871,8599,ch11,11392,8863,t0, 0, t1, 0, t2, 0, t3, 0
55,-45,BH1730,ch0,12942,9484,ch1,12053,9533,ch2,12533,8617,ch3,31437,21475,ch4,32383,20782,ch5,31309,19437,ch6,31571,20151,ch7,31672,20240,ch8,32903,20760,ch9,12543,9396,ch10,13039,9119,ch11,12538,9517,t0, 0, t1, 0, t2, 0, t3, 0
55,-40,BH1730,ch0,12023,8907,ch1,11132,8893,ch2,11588,8093,ch3,30427,20611,ch4,31647,20341,ch5,30564,18616,ch6,32289,20543,ch7,32169,20710,ch8,33294,21368,ch9,13863,10066,ch10,14303,9716,ch11,13810,10225,t0, 0, t1, 0, t2, 0, t3, 0
55,-35,BH1730,ch0,11268,8477,ch1,10487,8361,ch2,10849,7733,ch3,29629,20250,ch4,30897,19746,ch5,29852,17979,ch6,32861,21033,ch7,32925,21282,ch8,33889,21999,ch9,15181,10734,ch10,15671,10257,ch11,15142,11001,t0, 0, t1, 0, t2, 0, t3, 0
55,-30,BH1730,ch0,10552,8037,ch1,9956,7846,ch2,10210,7367,ch3,28681,19746,ch4,29867,18771,ch5,28833,17649,ch6,33506,21754,ch7,33393,21484,ch8,34301,22340,ch9,16444,11348,ch10,17016,10847,ch11,16527,11836,t0, 0, t1, 0, t2, 0, t3, 0
55,-25,BH1730,ch0,9913,7617,ch1,9528,7431,ch2,9663,6996,ch3,27395,18887,ch4,28645,17989,ch5,27675,17234,ch6,33893,22189,ch7,33689,21734,ch8,34652,22511,ch9,17812,12024,ch10,18317,11500,ch11,17798,12478,t0, 0, t1, 0, t2, 0, t3, 0
55,-20,BH1730,ch0,9362,7260,ch1,9141,7020,ch2,9214,6654,ch3,26104,18055,ch4,27279,17035,ch5,26463,16497,ch6,34325,22418,ch7,33972,21884,ch8,34847,22345,ch9,19150,12502,ch10,19554,12134,ch11,19091,13070,t0, 0, t1, 0, t2, 0, t3, 0
55,-15,BH1730,ch0,8871,6882,ch1,8777,6610,ch2,8889,6357,ch3,24879,17281,ch4,25975,16153,ch5,25221,16025,ch6,34740,22540,ch7,34180,22087,ch8,35148,22161,ch9,20408,13074,ch10,20846,12718,ch11,20328,13603,t0, 0, t1, 0, t2, 0, t3, 0
55,-10,BH1730,ch0,8508,6627,ch1,8389,6260,ch2,8569,6103,ch3,23642,16490,ch4,24728,15368,ch5,23826,15468,ch6,35053,23085,ch7,34545,22351,ch8,35265,22610,ch9,21606,13561,ch10,22110,13304,ch11,21570,14251,t0, 0, t1, 0, t2, 0, t3, 0
55,-5,BH1730,ch0,8398,6498,ch1,8233,6086,ch2,8484,6018,ch3,22264,15589,ch4,23472,14448,ch5,22515,14874,ch6,35252,23571,ch7,34869,22373,ch8,35288,22974,ch9,22780,14144,ch10,23188,13763,ch11,22698,14927,t0, 0, t1, 0, t2, 0, t3, 0
55,0,BH1730,ch0,8317,6425,ch1,8130,5995,ch2,8421,5979,ch3,21046,14713,ch4,22413,13781,ch5,21372,14203,ch6,35381,23246,ch7,35318,22346,ch8,35712,22971,ch9,23964,14844,ch10,24368,14432,ch11,23887,15711,t0, 0, t1, 0, t2, 0, t3, 0
55,5,BH1730,ch0,8292,6458,ch1,8155,6034,ch2,8434,6063,ch3,19704,13911,ch4,21072,13244,ch5,20028,13396,ch6,35655,22815,ch7,35513,22508,ch8,35638,22655,ch9,25067,15684,ch10,25475,15371,ch11,24975,16526,t0, 0, t1, 0, t2, 0, t3, 0
55,10,BH1730,ch0,8592,6748,ch1,8479,6377,ch2,8775,6334,ch3,18413,13086,ch4,19699,12865,ch5,18544,12579,ch6,35605,22956,ch7,35510,22705,ch8,35504,23009,ch9,26039,16455,ch10,26457,16240,ch11,26134,17240,t0, 0, t1, 0, t2, 0, t3, 0
55,15,BH1730,ch0,8947,6999,ch1,8901,6758,ch2,9203,6714,ch3,17146,12293,ch4,18322,12446,ch5,17224,11879,ch6,35476,23194,ch7,35353,22877,ch8,35401,23150,ch9,26886,17113,ch10,27407,17072,ch11,27053,17700,t0, 0, t1, 0, t2, 0, t3, 0
